date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:41	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:43%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/057A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/057A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06C3.html)
16:38:42	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:43%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04E0.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04E0.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06C3.html)
16:38:42	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0545.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0545.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:42	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0546.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0546.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:43	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0549.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0549.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:43	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/054A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/054A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:43	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/054E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/054E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:43	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/054F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/054F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:43	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0554.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0554.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:44	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0558.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0558.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:44	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:46%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0567.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0567.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:44	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:46%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0568.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0568.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:44	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:46%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/056E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/056E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:45	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:46%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0571.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0571.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:45	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0575.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0575.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:45	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/057D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/057D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:45	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/058A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/058A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:46	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/058B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/058B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:46	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:48%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/05A4.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/05A4.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:46	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:48%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04D9.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04D9.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:47	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:48%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04DC.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04DC.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:47	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:48%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04E3.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04E3.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:47	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:49%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04E9.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04E9.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:47	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:49%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/04EC.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/04EC.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:48	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:49%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/050F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/050F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06AC.html)
16:38:48	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:49%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B4.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B4.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:48	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:50%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B5.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B5.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:48	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:50%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B6.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B6.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:49	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:50%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B7.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B7.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:49	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:50%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B8.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B8.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:49	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:51%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/06B9.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/06B9.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/06B3.html)
16:38:49	2097/2097	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:39%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0321.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0321.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:50	799/799	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:39%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0322.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0322.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:50	754/754	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:38%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0323.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0323.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:50	820/820	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:40%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0324.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0324.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:50	775/775	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:40%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0325.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0325.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:51	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:52%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0326.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0326.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:51	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:53%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0327.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0327.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:51	812/812	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:40%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0328.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0328.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:51	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:53%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:52	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:53%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:52	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:54%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:52	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:54%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:52	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:54%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:53	771/771	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:41%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/032F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/032F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:53	706/706	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:41%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0330.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0330.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:53	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:55%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0331.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0331.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:54	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:55%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0332.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0332.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:54	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:55%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0333.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0333.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:54	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:56%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0334.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0334.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:55	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:56%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0335.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0335.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:55	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:56%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0336.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0336.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:55	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:57%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0337.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0337.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:55	879/879	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:41%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0338.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0338.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:56	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:57%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0339.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0339.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:56	1067/1067	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:42%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:56	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:58%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:56	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:58%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:57	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:58%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:57	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:59%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:57	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:59%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/033F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/033F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:58	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:59%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0340.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0340.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:58	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:38:59%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0341.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0341.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:58	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:00%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0342.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0342.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:58	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:00%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0343.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0343.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:59	784/784	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:42%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0344.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0344.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:59	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:01%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0345.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0345.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:38:59	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:01%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0346.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0346.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:00	727/727	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:43%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0347.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0347.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:00	723/723	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202006%2018:02:53%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0348.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0348.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:00	795/795	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202006%2018:02:54%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0349.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0349.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
